filepath,filename,partition,label,size_bytes,mod_time,mod_datetime,md5,is_corrupted,width,height,mode,format,aspect_ratio,phash,mean_brightness,std_brightness,outlier_reason
c:/Github/BDC2026\train\2_Organic\O_1269.jpg,O_1269.jpg,train,2_Organic,7677,1604328408.0,2020-11-02 21:46:48,f49517f633d25b254fdcfab69047e04a,False,367,137,RGB,JPEG,2.678832116788321,b8e38338c78ce90f,187.9968310162626,45.410045216908806,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1270.jpg,O_1270.jpg,train,2_Organic,9952,1604328408.0,2020-11-02 21:46:48,4e121dfe6bdf9faa9e0b25d7b7d2075b,False,439,115,RGB,JPEG,3.8173913043478263,b90d45a8b65cef22,103.33757881879107,58.11413443306128,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1274.jpg,O_1274.jpg,train,2_Organic,8604,1604328408.0,2020-11-02 21:46:48,2271377b6343a49c0921517ab6e6478d,False,369,137,RGB,JPEG,2.6934306569343067,bbdbf8e9eac001c0,98.97197001167092,50.31727276914808,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1279.jpg,O_1279.jpg,train,2_Organic,8715,1604328408.0,2020-11-02 21:46:48,4737ed081f622e077d2526f3c4e4bc49,False,368,137,RGB,JPEG,2.6861313868613137,aac5d528fdda2581,218.84754839733418,66.06101215445956,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1282.jpg,O_1282.jpg,train,2_Organic,10796,1604328408.0,2020-11-02 21:46:48,c9da0fa316be36ff4d919a199f59b075,False,343,147,RGB,JPEG,2.3333333333333335,d1ea49566bb4c3a4,156.33945512121272,66.15810120632023,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1290.jpg,O_1290.jpg,train,2_Organic,14084,1604328408.0,2020-11-02 21:46:48,e36bdf9437c27bf016c4595a9dd0b0e9,False,372,135,RGB,JPEG,2.7555555555555555,e2ede2bca2993826,115.05410195141378,65.08062556660434,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1292.jpg,O_1292.jpg,train,2_Organic,10385,1604328408.0,2020-11-02 21:46:48,3864669456f7189e323647aa2a4e3a1c,False,363,139,RGB,JPEG,2.6115107913669067,f3dc4e27d60f5082,92.10603087777712,61.90938156693469,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1298.jpg,O_1298.jpg,train,2_Organic,10939,1604328408.0,2020-11-02 21:46:48,004619203b4b285411b9d4fe645bf65a,False,436,115,RGB,JPEG,3.791304347826087,cdee9203ba0aa55e,184.78449674245448,66.16871211071798,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1300.jpg,O_1300.jpg,train,2_Organic,20405,1782418902.0,2026-06-26 03:21:42,b590567498126ade45015ca9be7ae3da,False,349,144,RGB,JPEG,2.423611111111111,d32a5a87286d6e2e,108.56397909370689,103.36014176072696,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1303.jpg,O_1303.jpg,train,2_Organic,12172,1604328408.0,2020-11-02 21:46:48,ba256dac9a2dc6506ea92a25d5418426,False,342,147,RGB,JPEG,2.326530612244898,c0ffbd22f21ca249,153.87326782564878,76.75233656244238,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1309.jpg,O_1309.jpg,train,2_Organic,9007,1604328408.0,2020-11-02 21:46:48,b004f2edaf3c7c18695b431c57e219f4,False,357,141,RGB,JPEG,2.5319148936170213,b6a5c915c42f58f1,220.38201190641743,60.2698626705837,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1324.jpg,O_1324.jpg,train,2_Organic,11043,1604328408.0,2020-11-02 21:46:48,1238f5bfbaa75fb2dce8d9f7c5143b53,False,355,142,RGB,JPEG,2.5,938f6c450fd29ab4,73.86539707729948,63.21183179004388,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1327.jpg,O_1327.jpg,train,2_Organic,9556,1604328408.0,2020-11-02 21:46:48,1f3602ce8e3e99a3ae6fcea959388d2c,False,355,142,RGB,JPEG,2.5,d6f45a9283d370b8,137.70412616544334,54.574302176133166,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_133.jpg,O_133.jpg,train,2_Organic,5606,1604328408.0,2020-11-02 21:46:48,e8c3c91762f9d00216f3a727349dca93,False,360,140,RGB,JPEG,2.5714285714285716,8ed1611ede60e987,197.17864417989418,52.34716389223977,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1331.jpg,O_1331.jpg,train,2_Organic,13398,1604328408.0,2020-11-02 21:46:48,a2d75378d926eaf3d7d738fed05ae5cb,False,377,133,RGB,JPEG,2.8345864661654137,9c51512fe5c49769,195.52531195362408,69.66816300303002,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1338.jpg,O_1338.jpg,train,2_Organic,11514,1604328408.0,2020-11-02 21:46:48,0a3b2f8428c3e36ba349deb1baa09460,False,374,135,RGB,JPEG,2.77037037037037,a8978a958a7c3cdc,124.1372482999934,58.30045526667292,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1350.jpg,O_1350.jpg,train,2_Organic,6035,1604328408.0,2020-11-02 21:46:48,82866cb583139a951f7d26f45e54f5ea,False,367,137,RGB,JPEG,2.678832116788321,ed3993c6344b92b2,223.1863070731982,44.18065528910294,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1354.jpg,O_1354.jpg,train,2_Organic,12260,1604328408.0,2020-11-02 21:46:48,e0ef39774431d34677b7edf721050266,False,363,139,RGB,JPEG,2.6115107913669067,a9c59a2fe08b0377,77.77279003243686,57.828167837568124,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1357.jpg,O_1357.jpg,train,2_Organic,14818,1604328408.0,2020-11-02 21:46:48,bb5a0ca65df2b95c6849808a8760459c,False,366,138,RGB,JPEG,2.652173913043478,cca6b502ebf63541,194.35577862252845,68.11764066464796,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1366.jpg,O_1366.jpg,train,2_Organic,12745,1604328408.0,2020-11-02 21:46:48,c861d55566c58a4e62104e3c39ad9530,False,364,138,RGB,JPEG,2.63768115942029,914e4eb33a7913d2,107.88648670170409,61.61378224153026,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1376.jpg,O_1376.jpg,train,2_Organic,13542,1604328408.0,2020-11-02 21:46:48,453c3685d88f13d26d2e9996df561130,False,363,139,RGB,JPEG,2.6115107913669067,f0a69898660e7d6d,121.68521050927852,80.8842089403694,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1392.jpg,O_1392.jpg,train,2_Organic,8508,1782418904.0,2026-06-26 03:21:44,c2dd71f2f99609db54eb7034a2a02f50,False,363,139,RGB,JPEG,2.6115107913669067,b7fa2b18c69081fc,121.3436193194205,51.10336662667263,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1400.jpg,O_1400.jpg,train,2_Organic,7585,1782418904.0,2026-06-26 03:21:44,96b0f14e1d218a81bd90d1e27bf7c422,False,352,143,RGB,JPEG,2.4615384615384617,efd6902dd191a45a,214.1045375079466,55.03906124808324,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1403.jpg,O_1403.jpg,train,2_Organic,16976,1782418904.0,2026-06-26 03:21:44,63865bff444535167a1cc22e42ebc320,False,363,139,RGB,JPEG,2.6115107913669067,9c8c36e14b1ee1cd,78.63944877156126,99.86618779264693,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1407.jpg,O_1407.jpg,train,2_Organic,11070,1604328408.0,2020-11-02 21:46:48,7e2a3ea68b11be88ec88f53831123ff7,False,363,139,RGB,JPEG,2.6115107913669067,d73c1bb1200e2f75,104.02341928110404,49.83917468245812,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1408.jpg,O_1408.jpg,train,2_Organic,9334,1604328408.0,2020-11-02 21:46:48,9d82fdd5c0afeedb088b6588e158c808,False,370,136,RGB,JPEG,2.7205882352941178,a1c578b4b67c38cc,114.87058823529412,63.900576291522604,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1409.jpg,O_1409.jpg,train,2_Organic,12498,1604328408.0,2020-11-02 21:46:48,188245875797a185ade7ad9f9170d7bb,False,363,139,RGB,JPEG,2.6115107913669067,9a94216de1f30e1f,108.85213812421136,63.44335099311724,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1414.jpg,O_1414.jpg,train,2_Organic,7420,1604328408.0,2020-11-02 21:46:48,bfdb4548fdc65ca131c306ceb135cb65,False,397,127,RGB,JPEG,3.125984251968504,ebcc9437c4d216e2,216.14178517357877,65.19969811264019,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1434.jpg,O_1434.jpg,train,2_Organic,5346,1782418904.0,2026-06-26 03:21:44,1c7a83423ce8e21068dec077dc266045,False,340,148,RGB,JPEG,2.2972972972972974,fa42852dca92ed99,177.90348436671965,70.30072421045664,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1439.jpg,O_1439.jpg,train,2_Organic,4784,1604328408.0,2020-11-02 21:46:48,d9e7d40b78e60f5a448913ca0f1a75f9,False,445,113,RGB,JPEG,3.938053097345133,ed699692399c2669,220.26044214643198,55.853792048309,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1486.jpg,O_1486.jpg,train,2_Organic,4090,1604328408.0,2020-11-02 21:46:48,a0940d60a298ccaf01fe47f70a718235,False,359,141,RGB,JPEG,2.5460992907801416,e9c6c239274a69e6,214.9607854758095,63.66020249513232,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1546.jpg,O_1546.jpg,train,2_Organic,2521,1782418904.0,2026-06-26 03:21:44,d650863d3032dd144261a78192cf8398,False,330,135,RGB,JPEG,2.4444444444444446,e666999964666666,243.36567901234568,32.93263511129453,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_156.jpg,O_156.jpg,train,2_Organic,7574,1604328408.0,2020-11-02 21:46:48,9125a6a88598c53ae04e8c6ecece89a1,False,349,144,RGB,JPEG,2.423611111111111,b8c3c16e963a9b98,204.44557200466943,69.94349908496487,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1633.jpg,O_1633.jpg,train,2_Organic,7942,1604328408.0,2020-11-02 21:46:48,c11eccafcacfbf30aea694c6d15eea26,False,337,149,RGB,JPEG,2.261744966442953,be9c71c043e331b5,196.9196024933782,84.18610233146994,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1765.jpg,O_1765.jpg,train,2_Organic,9966,1604328408.0,2020-11-02 21:46:48,36c919c09c6bbf9f47c8f43585aa90b6,False,340,148,RGB,JPEG,2.2972972972972974,aac0df1f5833409f,185.57975622681502,73.31020682701279,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1843.jpg,O_1843.jpg,train,2_Organic,13105,1604328408.0,2020-11-02 21:46:48,1417dbe0380dff05d0affc5d732d3841,False,385,131,RGB,JPEG,2.9389312977099236,9fe14978705a9b26,95.08682462575592,57.037277892007474,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_1901.jpg,O_1901.jpg,train,2_Organic,7979,1782418906.0,2026-06-26 03:21:46,34e53501ccc5d485211591088b64f572,False,342,147,RGB,JPEG,2.326530612244898,fe542154ca0bae76,143.7894537932132,58.5084609403639,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2004.jpg,O_2004.jpg,train,2_Organic,10440,1604328408.0,2020-11-02 21:46:48,c67e3d97e95c2dfd1720601461f08ef5,False,351,144,RGB,JPEG,2.4375,bb1e84e14992273f,227.39781180753403,60.626073057475885,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2096.jpg,O_2096.jpg,train,2_Organic,11455,1604328408.0,2020-11-02 21:46:48,5c2cf87ae7d5a6cfb88890d430d28528,False,337,149,RGB,JPEG,2.261744966442953,97976c6fe341089c,85.63010243031353,76.55287692408815,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2215.jpg,O_2215.jpg,train,2_Organic,9721,1604328408.0,2020-11-02 21:46:48,f73697b591fd60a536cdba69e3b87f1e,False,351,143,RGB,JPEG,2.4545454545454546,ffa08981c86771cb,153.9159843005997,74.6368489648001,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2255.jpg,O_2255.jpg,train,2_Organic,9723,1604328408.0,2020-11-02 21:46:48,c0fe6d09e5ce0d9bc587c9a796940e7d,False,398,127,RGB,JPEG,3.1338582677165356,86b98fe6d12a85b1,141.2381461111331,53.825069107601024,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2264.jpg,O_2264.jpg,train,2_Organic,8055,1604328408.0,2020-11-02 21:46:48,37bd6519d15f24606f4b22b2b1462c45,False,379,133,RGB,JPEG,2.8496240601503757,ee0656cc1d6b1479,85.92066578054636,45.309250745335724,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2297.jpg,O_2297.jpg,train,2_Organic,12865,1604328408.0,2020-11-02 21:46:48,14a0f48d6bd3c77e982f629b20d31c65,False,402,125,RGB,JPEG,3.216,fa9b436b86a52568,113.55276948590381,52.56533783010459,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2312.jpg,O_2312.jpg,train,2_Organic,12754,1604328408.0,2020-11-02 21:46:48,e304b3538dc6bf89ec7d169cb222737c,False,344,146,RGB,JPEG,2.356164383561644,8df3c66ad5943096,115.29279494531166,66.4673345174564,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2337.jpg,O_2337.jpg,train,2_Organic,8572,1604328408.0,2020-11-02 21:46:48,6320ddc2bb37bf151379ff32bf605527,False,367,137,RGB,JPEG,2.678832116788321,9fe98e7e056e0423,82.22515032783734,48.836798892652716,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2347.jpg,O_2347.jpg,train,2_Organic,10546,1604328408.0,2020-11-02 21:46:48,c5905ec00e5b94f6532faeae5fe2df6b,False,389,129,RGB,JPEG,3.0155038759689923,e62d79cbc18b898c,121.22172402569366,27.373067941582406,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2362.jpg,O_2362.jpg,train,2_Organic,15151,1604328408.0,2020-11-02 21:46:48,ca4fa2371877cee2aa7b5da886343569,False,361,139,RGB,JPEG,2.597122302158273,961d111d515d5af5,103.24281073755954,59.58154711833416,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2396.jpg,O_2396.jpg,train,2_Organic,7058,1604328408.0,2020-11-02 21:46:48,6db680e93377ae7f66689019bee2be2e,False,381,132,RGB,JPEG,2.8863636363636362,f3ca8c71329275cc,232.56347596701926,47.347159482662995,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2407.jpg,O_2407.jpg,train,2_Organic,17540,1604328408.0,2020-11-02 21:46:48,8394ffedc3c76ede48a319c669fc5095,False,351,143,RGB,JPEG,2.4545454545454546,ac9358c83ec6596d,84.30150286560543,48.7239170332617,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2418.jpg,O_2418.jpg,train,2_Organic,21565,1782418908.0,2026-06-26 03:21:48,e99ebabfdbebf3d6724dcd94f24168a9,False,385,131,RGB,JPEG,2.9389312977099236,f3a5254bf0037993,118.75296916823635,96.81388139908825,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2446.jpg,O_2446.jpg,train,2_Organic,8999,1604328408.0,2020-11-02 21:46:48,260dade6bf7a024c877db84a8cc65812,False,402,125,RGB,JPEG,3.216,c3821cfffcba400b,110.9532271973466,53.688906460665216,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2452.jpg,O_2452.jpg,train,2_Organic,11483,1604328408.0,2020-11-02 21:46:48,44e54cbd80494edc75ef8ee838d22873,False,445,113,RGB,JPEG,3.938053097345133,c4b64b68b5e3cc13,105.20445460873025,44.981050233528,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2458.jpg,O_2458.jpg,train,2_Organic,6216,1604328408.0,2020-11-02 21:46:48,8b4e29de87c94ffc58dee32adf99709f,False,352,143,RGB,JPEG,2.4615384615384617,dd492d349a85e0ee,125.65101186692095,60.09549462881561,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2513.jpg,O_2513.jpg,train,2_Organic,9587,1604328408.0,2020-11-02 21:46:48,2af933ab964c62b5daadc14d19513e36,False,445,113,RGB,JPEG,3.938053097345133,bc336396097cc6c9,96.82560737131683,40.503138504921516,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2523.jpg,O_2523.jpg,train,2_Organic,15594,1604328408.0,2020-11-02 21:46:48,7bb5f3b582932f63487233ff33232c26,False,354,142,RGB,JPEG,2.492957746478873,a380175feba47c49,96.12684013686639,57.4262899026405,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2565.jpg,O_2565.jpg,train,2_Organic,6444,1782418908.0,2026-06-26 03:21:48,05a6a01dae9887134049ceeb3012cb43,False,344,146,RGB,JPEG,2.356164383561644,e8967a24b872d4e5,91.09727089306573,43.481758473150336,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2676.jpg,O_2676.jpg,train,2_Organic,7833,1782418910.0,2026-06-26 03:21:50,b34a00cfbc328e02f00dfc006b05d044,False,445,113,RGB,JPEG,3.938053097345133,87c8cf9d92e4b017,95.2600510423917,33.60899836836332,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2695.jpg,O_2695.jpg,train,2_Organic,12909,1604328408.0,2020-11-02 21:46:48,ab8b162b2b14f01ff690ef125a37f14c,False,343,147,RGB,JPEG,2.3333333333333335,b1f3936c2d13e618,128.1724215439334,73.98775016996458,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2724.jpg,O_2724.jpg,train,2_Organic,16837,1782418910.0,2026-06-26 03:21:50,db21323ba4f8c5a85d0cae5150c05c7c,False,357,141,RGB,JPEG,2.5319148936170213,ffa0cbf04d0c30c7,157.36629781936415,109.30567085847417,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2766.jpg,O_2766.jpg,train,2_Organic,6368,1604328410.0,2020-11-02 21:46:50,7efe3fb899efbe18fe6100c02afa644f,False,363,139,RGB,JPEG,2.6115107913669067,947b7a4b633942b1,116.4576702274544,91.75241480804466,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2783.jpg,O_2783.jpg,train,2_Organic,8962,1604328410.0,2020-11-02 21:46:50,d33836b212d98ec09b336709d05ed0fc,False,367,137,RGB,JPEG,2.678832116788321,b4c00e378c1fe739,135.0069147490337,59.876246917906506,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2791.jpg,O_2791.jpg,train,2_Organic,21350,1782418910.0,2026-06-26 03:21:50,86f39d5bda74104e7130067efa893e2f,False,397,127,RGB,JPEG,3.125984251968504,e0a87b2aa634de35,122.39349583820915,97.8552097005637,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2794.jpg,O_2794.jpg,train,2_Organic,9269,1604328410.0,2020-11-02 21:46:50,ee258b454bae9737901be6afa0fa3d1f,False,343,147,RGB,JPEG,2.3333333333333335,874546a6f834dc5d,133.34611240025652,55.02015464935837,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2795.jpg,O_2795.jpg,train,2_Organic,19881,1604328410.0,2020-11-02 21:46:50,6f2adbbe9214182470e8dff158c861fc,False,382,132,RGB,JPEG,2.893939393939394,b8995ec314da7334,80.23274631128034,61.94237833139806,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2802.jpg,O_2802.jpg,train,2_Organic,15931,1604328410.0,2020-11-02 21:46:50,5bf5706961dcac1bd056b077f34b3a8e,False,368,137,RGB,JPEG,2.6861313868613137,b5eccd454f4c6445,73.63336374695864,58.92920926075607,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2812.jpg,O_2812.jpg,train,2_Organic,17831,1604328410.0,2020-11-02 21:46:50,536c33e76f957d9b6e36f426d83d2bf8,False,378,133,RGB,JPEG,2.8421052631578947,99a6587d3c2190fd,87.44950338809987,66.70057053700339,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2847.jpg,O_2847.jpg,train,2_Organic,11776,1604328410.0,2020-11-02 21:46:50,cdc753f0fa02b254708ceda5009110ae,False,382,132,RGB,JPEG,2.893939393939394,bcbedeba1a118381,90.12927045322333,41.24856211254737,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2876.jpg,O_2876.jpg,train,2_Organic,13514,1604328410.0,2020-11-02 21:46:50,03e34d676420176fed646dac862edcc2,False,382,132,RGB,JPEG,2.893939393939394,ccf0fdf92103c30d,103.89771405150987,71.07698419803141,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2933.jpg,O_2933.jpg,train,2_Organic,8226,1604328410.0,2020-11-02 21:46:50,2cd08ff7d7be14321666161755c1da2d,False,347,145,RGB,JPEG,2.393103448275862,ce0a99c4ee11fa6a,127.7183808672033,83.36982616520707,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2936.jpg,O_2936.jpg,train,2_Organic,15656,1782418910.0,2026-06-26 03:21:50,d92746f2500b5041c0de863dd8ac7768,False,367,137,RGB,JPEG,2.678832116788321,d91f3a4fe4aa0516,78.86029952863025,105.99248806653081,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2944.jpg,O_2944.jpg,train,2_Organic,11842,1604328410.0,2020-11-02 21:46:50,f2a163a520711effb298086c0d3d48da,False,347,145,RGB,JPEG,2.393103448275862,add6c18dc06bd233,137.61364735499686,66.81247453438077,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2984.jpg,O_2984.jpg,train,2_Organic,9335,1604328410.0,2020-11-02 21:46:50,bdd10d7d08ea1e32b4f1dd6fa70b71c4,False,351,143,RGB,JPEG,2.4545454545454546,f6a6c6e2a1da5464,70.99557043146787,39.64859882099292,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_2988.jpg,O_2988.jpg,train,2_Organic,19449,1782418912.0,2026-06-26 03:21:52,7f42a755ee325827e407d1789c53f34d,False,404,125,RGB,JPEG,3.232,d4f486fa838cc387,103.50306270627063,96.59463366719426,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3008.jpg,O_3008.jpg,train,2_Organic,10840,1604328410.0,2020-11-02 21:46:50,c27834b20becff8208a039400881872f,False,362,139,RGB,JPEG,2.6043165467625897,f4a38bd0f146b48e,150.60055381109476,62.365541518974005,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3020.jpg,O_3020.jpg,train,2_Organic,6581,1782418912.0,2026-06-26 03:21:52,b2ce7b1765aa556c8ead70a48d704a31,False,392,128,RGB,JPEG,3.0625,bbe0c439c61dc70e,187.36399208120747,104.10989009107523,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3025.jpg,O_3025.jpg,train,2_Organic,13403,1604328410.0,2020-11-02 21:46:50,66c0275e710904f016b2dacfacdda492,False,410,123,RGB,JPEG,3.3333333333333335,85b454d9aa8c55be,76.72717297904687,56.17479702639374,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3068.jpg,O_3068.jpg,train,2_Organic,9659,1604328410.0,2020-11-02 21:46:50,0b3338f7b0de1969e9dfd2c255a76c7a,False,413,122,RGB,JPEG,3.3852459016393444,97124a2e346db56d,71.36218393998332,43.44333475032988,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3069.jpg,O_3069.jpg,train,2_Organic,14441,1604328410.0,2020-11-02 21:46:50,0800822d923d547e1b6019fab0e88ed0,False,353,143,RGB,JPEG,2.4685314685314683,a529dacc21de6535,86.44748641349207,61.683193501609566,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3095.jpg,O_3095.jpg,train,2_Organic,9224,1604328410.0,2020-11-02 21:46:50,916b4dd929fae0a08a9e52a01dec8c79,False,398,127,RGB,JPEG,3.1338582677165356,9daa8c969b0f0bcc,95.41306928342499,51.46755662460081,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3118.jpg,O_3118.jpg,train,2_Organic,5711,1782418912.0,2026-06-26 03:21:52,372639a5a254f7d2c49f9e3e35b18956,False,340,148,RGB,JPEG,2.2972972972972974,ae81874fe078e94b,103.50696873343931,63.699021290067606,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3159.jpg,O_3159.jpg,train,2_Organic,7162,1604328410.0,2020-11-02 21:46:50,d8c2eb53650470fec8a370d025dbd0f5,False,422,119,RGB,JPEG,3.546218487394958,bdc0c43bc21ce33e,163.42692527247866,47.34013316526594,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3170.jpg,O_3170.jpg,train,2_Organic,11553,1604328410.0,2020-11-02 21:46:50,c9b91ec0bfcddcd50e0a213751dde869,False,348,145,RGB,JPEG,2.4,999465d763aaac19,74.37467961421588,62.311066515797584,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3172.jpg,O_3172.jpg,train,2_Organic,12693,1604328410.0,2020-11-02 21:46:50,b1029097e6bfa9aa7549ce29d75bc628,False,341,148,RGB,JPEG,2.304054054054054,91666b3079756655,105.5685384798288,55.8060891403303,"aspect_ratio out of range [0.25, 2.26]"
c:/Github/BDC2026\train\2_Organic\O_3177.jpg,O_3177.jpg,train,2_Organic,9719,1604328410.0,2020-11-02 21:46:50,fb616acb8d0b959cf0d47f99892163e6,False,357,141,RGB,JPEG,2.5319148936170213,e8e5851f9b508b4d,183.2957930217004,71.30774876420793,"aspect_ratio out of range [0.25, 2.26]"
